time,evid,arid,phase,network,station
2000-12-14T03:17:06.200000,737,21,P,X,ST15
2000-12-14T03:17:08.640000,737,22,P,X,ST16
2000-12-14T03:17:09.170000,737,23,P,X,ST17
2000-12-14T03:17:14.890000,737,24,S,X,ST17
2000-12-14T03:17:07.000000,737,25,P,X,ST18
2000-12-14T03:17:11.420000,737,26,S,X,ST18
2000-12-14T03:17:06.450000,737,27,P,X,ST19
2000-12-14T03:17:10.380000,737,28,S,X,ST19
2000-12-14T03:17:02.810000,737,29,P,X,ST20
2000-12-14T03:17:04.070000,737,30,P,X,ST21
2000-12-14T03:17:04.330000,737,31,S,X,ST22
2000-12-14T03:17:04.820000,737,32,P,X,ST23
2000-12-14T03:17:08.050000,737,33,P,X,ST24
2000-12-14T03:17:04.960000,737,34,P,X,ST25
2000-12-14T03:17:08.050000,737,35,P,X,ST26
2000-12-14T03:18:09.820000,738,1,P,X,ST0 
2000-12-14T03:18:16.030000,738,2,S,X,ST0 
2000-12-14T03:18:03.750000,738,3,P,X,ST1 
2000-12-14T03:18:05.520000,738,4,S,X,ST1 
2000-12-14T03:18:08.600000,738,5,P,X,ST2 
2000-12-14T03:18:14.020000,738,6,S,X,ST2 
2000-12-14T03:18:04.600000,738,7,P,X,ST3 
2000-12-14T03:18:08.840000,738,8,P,X,ST4 
2000-12-14T03:18:09.990000,738,9,S,X,ST5 
2000-12-14T03:18:12.120000,738,10,S,X,ST6 
2000-12-14T03:18:04.300000,738,11,P,X,ST8 
2000-12-14T03:18:06.850000,738,12,S,X,ST8 
2000-12-14T03:18:06.650000,738,13,P,X,ST11
2000-12-14T03:18:10.910000,738,14,S,X,ST11
2000-12-14T03:18:03.050000,738,15,P,X,ST12
2000-12-14T03:18:04.340000,738,16,S,X,ST12
2000-12-14T03:18:07.190000,738,17,P,X,ST13
2000-12-14T03:18:11.480000,738,18,S,X,ST13
2000-12-14T03:18:06.530000,738,19,P,X,ST14
2000-12-14T03:18:10.910000,738,20,S,X,ST15
2000-12-14T03:18:15.240000,738,21,S,X,ST16
2000-12-14T03:18:09.650000,738,22,P,X,ST17
2000-12-14T03:18:15.680000,738,23,S,X,ST17
2000-12-14T03:18:07.550000,738,24,P,X,ST18
2000-12-14T03:18:12.200000,738,25,S,X,ST18
2000-12-14T03:18:06.930000,738,26,P,X,ST19
2000-12-14T03:18:02.120000,738,27,P,X,ST20
2000-12-14T03:18:02.850000,738,28,S,X,ST20
2000-12-14T03:18:06.810000,738,29,S,X,ST21
2000-12-14T03:18:05.310000,738,30,P,X,ST23
2000-12-14T03:18:08.680000,738,31,S,X,ST25
2000-12-14T03:18:08.550000,738,32,P,X,ST26
2000-12-14T03:19:10.460000,739,1,P,X,ST0 
2000-12-14T03:19:07.700000,739,2,P,X,ST2 
2000-12-14T03:19:09.510000,739,3,P,X,ST4 
2000-12-14T03:19:05.730000,739,4,P,X,ST5 
2000-12-14T03:19:09.090000,739,5,S,X,ST5 
2000-12-14T03:19:07.660000,739,6,P,X,ST6 
2000-12-14T03:19:06.320000,739,7,P,X,ST7 
2000-12-14T03:19:07.490000,739,8,S,X,ST8 
2000-12-14T03:19:08.130000,739,9,P,X,ST9 
2000-12-14T03:19:13.120000,739,10,S,X,ST9 
2000-12-14T03:19:03.610000,739,11,P,X,ST10
2000-12-14T03:19:05.450000,739,12,S,X,ST10
2000-12-14T03:19:02.470000,739,13,P,X,ST12
2000-12-14T03:19:03.460000,739,14,S,X,ST12
2000-12-14T03:19:12.500000,739,15,S,X,ST13
2000-12-14T03:19:06.750000,739,16,P,X,ST14
2000-12-14T03:19:10.140000,739,17,P,X,ST17
2000-12-14T03:19:08.250000,739,18,P,X,ST18
2000-12-14T03:19:13.310000,739,19,S,X,ST18
2000-12-14T03:19:08.390000,739,20,P,X,ST19
2000-12-14T03:19:02.800000,739,21,P,X,ST20
2000-12-14T03:19:04.060000,739,22,S,X,ST20
2000-12-14T03:19:05.180000,739,23,P,X,ST21
2000-12-14T03:19:08.090000,739,24,S,X,ST21
2000-12-14T03:19:05.970000,739,25,P,X,ST23
2000-12-14T03:19:09.110000,739,26,P,X,ST24
2000-12-14T03:19:14.840000,739,27,S,X,ST24
2000-12-14T03:19:09.180000,739,28,P,X,ST26
2000-12-14T03:19:14.870000,739,29,S,X,ST26
2000-12-14T03:20:09.850000,740,1,P,X,ST0 
2000-12-14T03:20:04.190000,740,2,P,X,ST1 
2000-12-14T03:20:06.400000,740,3,S,X,ST1 
2000-12-14T03:20:13.930000,740,4,S,X,ST2 
2000-12-14T03:20:04.010000,740,5,P,X,ST3 
2000-12-14T03:20:12.630000,740,6,S,X,ST6 
2000-12-14T03:20:08.490000,740,7,S,X,ST7 
2000-12-14T03:20:07.040000,740,8,P,X,ST9 
2000-12-14T03:20:04.310000,740,9,P,X,ST10
2000-12-14T03:20:06.040000,740,10,P,X,ST11
2000-12-14T03:20:05.180000,740,11,S,X,ST12
2000-12-14T03:20:07.300000,740,12,P,X,ST13
2000-12-14T03:20:06.640000,740,13,P,X,ST15
2000-12-14T03:20:10.740000,740,14,S,X,ST15
2000-12-14T03:20:09.000000,740,15,P,X,ST16
2000-12-14T03:20:14.650000,740,16,S,X,ST16
2000-12-14T03:20:09.760000,740,17,P,X,ST17
2000-12-14T03:20:15.940000,740,18,S,X,ST17
2000-12-14T03:20:12.210000,740,19,S,X,ST18
2000-12-14T03:20:11.270000,740,20,S,X,ST19
2000-12-14T03:20:02.740000,740,21,P,X,ST20
2000-12-14T03:20:04.190000,740,22,S,X,ST20
2000-12-14T03:20:02.790000,740,23,P,X,ST22
2000-12-14T03:20:08.430000,740,24,S,X,ST23
2000-12-14T03:20:05.410000,740,25,P,X,ST25
2000-12-14T03:21:04.900000,741,1,P,X,ST1 
2000-12-14T03:21:07.600000,741,2,S,X,ST1 
2000-12-14T03:21:11.890000,741,3,P,X,ST2 
2000-12-14T03:21:19.320000,741,4,S,X,ST2 
2000-12-14T03:21:08.830000,741,5,P,X,ST3 
2000-12-14T03:21:14.480000,741,6,S,X,ST3 
2000-12-14T03:21:06.240000,741,7,P,X,ST4 
2000-12-14T03:21:09.830000,741,8,S,X,ST4 
2000-12-14T03:21:06.120000,741,9,P,X,ST6 
2000-12-14T03:21:05.920000,741,10,P,X,ST7 
2000-12-14T03:21:10.210000,741,11,S,X,ST7 
2000-12-14T03:21:07.060000,741,12,P,X,ST8 
2000-12-14T03:21:11.620000,741,13,S,X,ST8 
2000-12-14T03:21:07.920000,741,14,P,X,ST9 
2000-12-14T03:21:08.840000,741,15,P,X,ST10
2000-12-14T03:21:14.670000,741,16,S,X,ST10
2000-12-14T03:21:18.020000,741,17,S,X,ST11
2000-12-14T03:21:07.060000,741,18,P,X,ST12
2000-12-14T03:21:02.650000,741,19,P,X,ST13
2000-12-14T03:21:03.700000,741,20,S,X,ST13
2000-12-14T03:21:04.660000,741,21,P,X,ST14
2000-12-14T03:21:05.460000,741,22,P,X,ST16
2000-12-14T03:21:08.550000,741,23,S,X,ST16
2000-12-14T03:21:05.010000,741,24,P,X,ST17
2000-12-14T03:21:06.850000,741,25,P,X,ST20
2000-12-14T03:21:10.960000,741,26,S,X,ST20
2000-12-14T03:21:06.990000,741,27,P,X,ST22
2000-12-14T03:21:11.240000,741,28,S,X,ST22
2000-12-14T03:21:03.430000,741,29,P,X,ST23
2000-12-14T03:21:03.750000,741,30,P,X,ST24
2000-12-14T03:21:03.710000,741,31,P,X,ST25
2000-12-14T03:22:10.340000,742,1,P,X,ST0 
2000-12-14T03:22:16.770000,742,2,S,X,ST0 
2000-12-14T03:22:04.520000,742,3,P,X,ST1 
2000-12-14T03:22:08.080000,742,4,P,X,ST2 
2000-12-14T03:22:13.180000,742,5,S,X,ST2 
2000-12-14T03:22:03.560000,742,6,P,X,ST3 
2000-12-14T03:22:05.350000,742,7,S,X,ST3 
2000-12-14T03:22:12.680000,742,8,S,X,ST6 
2000-12-14T03:22:05.840000,742,9,P,X,ST7 
2000-12-14T03:22:04.260000,742,10,P,X,ST8 
2000-12-14T03:22:07.510000,742,11,P,X,ST9 
2000-12-14T03:22:12.190000,742,12,S,X,ST9 
2000-12-14T03:22:03.750000,742,13,P,X,ST10
2000-12-14T03:22:05.690000,742,14,S,X,ST10
2000-12-14T03:22:05.630000,742,15,P,X,ST11
2000-12-14T03:22:03.140000,742,16,P,X,ST12
2000-12-14T03:22:07.680000,742,17,P,X,ST13
2000-12-14T03:22:07.000000,742,18,P,X,ST14
2000-12-14T03:22:11.080000,742,19,S,X,ST14
2000-12-14T03:22:07.160000,742,20,P,X,ST15
2000-12-14T03:22:11.480000,742,21,S,X,ST15
2000-12-14T03:22:15.600000,742,22,S,X,ST16
2000-12-14T03:22:16.590000,742,23,S,X,ST17
2000-12-14T03:22:07.440000,742,24,P,X,ST19
2000-12-14T03:22:12.050000,742,25,S,X,ST19
2000-12-14T03:22:04.080000,742,26,S,X,ST20
2000-12-14T03:22:05.020000,742,27,P,X,ST21
2000-12-14T03:22:05.730000,742,28,P,X,ST23
2000-12-14T03:22:09.000000,742,29,P,X,ST24
2000-12-14T03:22:14.660000,742,30,S,X,ST24
2000-12-14T03:22:05.910000,742,31,P,X,ST25
2000-12-14T03:22:09.430000,742,32,S,X,ST25
2000-12-14T03:22:09.010000,742,33,P,X,ST26
2000-12-14T03:22:14.670000,742,34,S,X,ST26
2000-12-14T03:23:13.640000,743,1,P,X,ST0 
2000-12-14T03:23:22.470000,743,2,S,X,ST0 
2000-12-14T03:23:07.820000,743,3,P,X,ST1 
2000-12-14T03:23:12.670000,743,4,S,X,ST1 
2000-12-14T03:23:07.720000,743,5,P,X,ST2 
2000-12-14T03:23:12.590000,743,6,S,X,ST2 
2000-12-14T03:23:12.010000,743,7,P,X,ST4 
2000-12-14T03:23:19.840000,743,8,S,X,ST4 
2000-12-14T03:23:07.740000,743,9,P,X,ST5 
2000-12-14T03:23:10.700000,743,10,P,X,ST6 
2000-12-14T03:23:17.540000,743,11,S,X,ST6 
2000-12-14T03:23:14.500000,743,12,S,X,ST7 
2000-12-14T03:23:07.150000,743,13,P,X,ST8 
2000-12-14T03:23:09.980000,743,14,P,X,ST9 
2000-12-14T03:23:16.470000,743,15,S,X,ST9 
2000-12-14T03:23:03.310000,743,16,P,X,ST10
2000-12-14T03:23:05.190000,743,17,S,X,ST10
2000-12-14T03:23:02.960000,743,18,P,X,ST11
2000-12-14T03:23:04.540000,743,19,S,X,ST11
2000-12-14T03:23:05.710000,743,20,P,X,ST12
2000-12-14T03:23:09.050000,743,21,S,X,ST12
2000-12-14T03:23:10.950000,743,22,P,X,ST13
2000-12-14T03:23:18.130000,743,23,S,X,ST13
2000-12-14T03:23:09.990000,743,24,P,X,ST14
2000-12-14T03:23:16.230000,743,25,S,X,ST14
2000-12-14T03:23:10.360000,743,26,P,X,ST15
2000-12-14T03:23:17.710000,743,27,S,X,ST15
2000-12-14T03:23:21.050000,743,28,S,X,ST16
2000-12-14T03:23:13.410000,743,29,P,X,ST17
2000-12-14T03:23:18.700000,743,30,S,X,ST18
2000-12-14T03:23:10.760000,743,31,P,X,ST19
2000-12-14T03:23:08.340000,743,32,P,X,ST21
2000-12-14T03:23:05.750000,743,33,P,X,ST22
2000-12-14T03:23:08.970000,743,34,S,X,ST22
2000-12-14T03:23:09.930000,743,35,P,X,ST23
2000-12-14T03:23:12.370000,743,36,P,X,ST24
2000-12-14T03:23:09.110000,743,37,P,X,ST25
2000-12-14T03:23:12.450000,743,38,P,X,ST26
2000-12-14T03:24:05.310000,744,1,P,X,ST0 
2000-12-14T03:24:08.270000,744,2,S,X,ST0 
2000-12-14T03:24:07.900000,744,3,S,X,ST1 
2000-12-14T03:24:12.310000,744,4,P,X,ST2 
2000-12-14T03:24:19.920000,744,5,S,X,ST2 
2000-12-14T03:24:09.220000,744,6,P,X,ST3 
2000-12-14T03:24:06.410000,744,7,P,X,ST4 
2000-12-14T03:24:10.180000,744,8,S,X,ST4 
2000-12-14T03:24:08.900000,744,9,P,X,ST5 
2000-12-14T03:24:14.310000,744,10,S,X,ST5 
2000-12-14T03:24:06.140000,744,11,P,X,ST7 
2000-12-14T03:24:11.960000,744,12,S,X,ST8 
2000-12-14T03:24:08.190000,744,13,P,X,ST9 
2000-12-14T03:24:13.400000,744,14,S,X,ST9 
2000-12-14T03:24:09.260000,744,15,P,X,ST10
2000-12-14T03:24:18.630000,744,16,S,X,ST11
2000-12-14T03:24:07.410000,744,17,P,X,ST12
2000-12-14T03:24:11.830000,744,18,S,X,ST12
2000-12-14T03:24:02.230000,744,19,P,X,ST13
2000-12-14T03:24:03.180000,744,20,P,X,ST15
2000-12-14T03:24:04.770000,744,21,S,X,ST15
2000-12-14T03:24:08.790000,744,22,S,X,ST16
2000-12-14T03:24:05.350000,744,23,P,X,ST17
2000-12-14T03:24:08.380000,744,24,S,X,ST17
2000-12-14T03:24:02.850000,744,25,P,X,ST18
2000-12-14T03:24:07.220000,744,26,P,X,ST20
2000-12-14T03:24:11.570000,744,27,S,X,ST20
2000-12-14T03:24:06.720000,744,28,S,X,ST21
2000-12-14T03:24:03.320000,744,29,P,X,ST23
2000-12-14T03:24:04.990000,744,30,S,X,ST23
2000-12-14T03:24:03.690000,744,31,P,X,ST25
2000-12-14T03:24:03.770000,744,32,P,X,ST26
2000-12-14T03:24:05.680000,744,33,S,X,ST26
2000-12-14T03:25:04.380000,745,1,P,X,ST0 
2000-12-14T03:25:06.820000,745,2,S,X,ST0 
2000-12-14T03:25:05.810000,745,3,P,X,ST1 
2000-12-14T03:25:09.170000,745,4,S,X,ST1 
2000-12-14T03:25:12.740000,745,5,P,X,ST2 
2000-12-14T03:25:20.670000,745,6,S,X,ST2 
2000-12-14T03:25:09.290000,745,7,P,X,ST5 
2000-12-14T03:25:06.630000,745,8,P,X,ST6 
2000-12-14T03:25:10.510000,745,9,S,X,ST6 
2000-12-14T03:25:06.590000,745,10,P,X,ST7 
2000-12-14T03:25:10.720000,745,11,S,X,ST7 
2000-12-14T03:25:07.900000,745,12,P,X,ST8 
2000-12-14T03:25:08.430000,745,13,P,X,ST9 
2000-12-14T03:25:13.880000,745,14,S,X,ST9 
2000-12-14T03:25:09.790000,745,15,P,X,ST10
2000-12-14T03:25:16.020000,745,16,S,X,ST10
2000-12-14T03:25:11.760000,745,17,P,X,ST11
2000-12-14T03:25:19.600000,745,18,S,X,ST11
2000-12-14T03:25:08.000000,745,19,P,X,ST12
2000-12-14T03:25:12.770000,745,20,S,X,ST12
2000-12-14T03:25:02.260000,745,21,P,X,ST13
2000-12-14T03:25:05.210000,745,22,P,X,ST14
2000-12-14T03:25:03.580000,745,23,P,X,ST15
2000-12-14T03:25:05.370000,745,24,S,X,ST15
2000-12-14T03:25:05.200000,745,25,P,X,ST16
2000-12-14T03:25:08.100000,745,26,S,X,ST16
2000-12-14T03:25:02.710000,745,27,P,X,ST18
2000-12-14T03:25:03.890000,745,28,S,X,ST18
2000-12-14T03:25:03.030000,745,29,S,X,ST19
2000-12-14T03:25:07.780000,745,30,P,X,ST20
2000-12-14T03:25:05.190000,745,31,P,X,ST21
2000-12-14T03:25:12.720000,745,32,S,X,ST22
2000-12-14T03:25:04.160000,745,33,P,X,ST23
2000-12-14T03:25:04.190000,745,34,S,X,ST24
2000-12-14T03:25:04.390000,745,35,P,X,ST25
2000-12-14T03:25:06.640000,745,36,S,X,ST25
2000-12-14T03:25:04.250000,745,37,S,X,ST26
2000-12-14T03:26:10.120000,746,1,P,X,ST0 
2000-12-14T03:26:04.140000,746,2,P,X,ST1 
2000-12-14T03:26:07.970000,746,3,P,X,ST2 
2000-12-14T03:26:12.930000,746,4,S,X,ST2 
2000-12-14T03:26:06.020000,746,5,S,X,ST3 
2000-12-14T03:26:09.120000,746,6,P,X,ST4 
2000-12-14T03:26:05.850000,746,7,P,X,ST5 
2000-12-14T03:26:09.250000,746,8,S,X,ST5 
2000-12-14T03:26:07.470000,746,9,P,X,ST6 
2000-12-14T03:26:05.990000,746,10,P,X,ST7 
2000-12-14T03:26:09.550000,746,11,S,X,ST7 
2000-12-14T03:26:04.430000,746,12,P,X,ST8 
2000-12-14T03:26:07.820000,746,13,P,X,ST9 
2000-12-14T03:26:03.950000,746,14,P,X,ST10
2000-12-14T03:26:05.940000,746,15,P,X,ST11
2000-12-14T03:26:02.670000,746,16,P,X,ST12
2000-12-14T03:26:07.360000,746,17,P,X,ST13
2000-12-14T03:26:06.550000,746,18,P,X,ST14
2000-12-14T03:26:10.340000,746,19,S,X,ST14
2000-12-14T03:26:11.420000,746,20,S,X,ST15
2000-12-14T03:26:09.460000,746,21,P,X,ST16
2000-12-14T03:26:09.820000,746,22,P,X,ST17
2000-12-14T03:26:16.080000,746,23,S,X,ST17
2000-12-14T03:26:12.750000,746,24,S,X,ST18
2000-12-14T03:26:03.570000,746,25,S,X,ST20
2000-12-14T03:26:04.720000,746,26,P,X,ST21
2000-12-14T03:26:02.370000,746,27,P,X,ST22
2000-12-14T03:26:03.150000,746,28,S,X,ST22
2000-12-14T03:26:05.600000,746,29,P,X,ST23
2000-12-14T03:26:08.790000,746,30,P,X,ST24
2000-12-14T03:26:14.260000,746,31,S,X,ST24
2000-12-14T03:26:05.770000,746,32,P,X,ST25
2000-12-14T03:26:08.840000,746,33,P,X,ST26
2000-12-14T03:26:14.330000,746,34,S,X,ST26
2000-12-14T03:27:05.950000,747,1,P,X,ST1 
2000-12-14T03:27:12.860000,747,2,P,X,ST2 
2000-12-14T03:27:20.820000,747,3,S,X,ST2 
2000-12-14T03:27:16.290000,747,4,S,X,ST3 
2000-12-14T03:27:06.290000,747,5,P,X,ST4 
2000-12-14T03:27:09.970000,747,6,S,X,ST4 
2000-12-14T03:27:15.130000,747,7,S,X,ST5 
2000-12-14T03:27:10.620000,747,8,S,X,ST6 
2000-12-14T03:27:07.940000,747,9,P,X,ST8 
2000-12-14T03:27:13.230000,747,10,S,X,ST8 
2000-12-14T03:27:13.940000,747,11,S,X,ST9 
2000-12-14T03:27:11.880000,747,12,P,X,ST11
2000-12-14T03:27:08.110000,747,13,P,X,ST12
2000-12-14T03:27:03.580000,747,14,P,X,ST15
2000-12-14T03:27:05.500000,747,15,S,X,ST15
2000-12-14T03:27:04.350000,747,16,P,X,ST17
2000-12-14T03:27:02.830000,747,17,P,X,ST18
2000-12-14T03:27:03.970000,747,18,S,X,ST18
2000-12-14T03:27:02.370000,747,19,P,X,ST19
2000-12-14T03:27:13.620000,747,20,S,X,ST20
2000-12-14T03:27:05.280000,747,21,P,X,ST21
2000-12-14T03:27:07.980000,747,22,P,X,ST22
2000-12-14T03:27:04.300000,747,23,P,X,ST23
2000-12-14T03:27:02.700000,747,24,P,X,ST24
2000-12-14T03:27:03.820000,747,25,S,X,ST24
2000-12-14T03:27:04.460000,747,26,P,X,ST25
2000-12-14T03:27:06.860000,747,27,S,X,ST25
2000-12-14T03:27:02.790000,747,28,P,X,ST26
2000-12-14T03:27:04.100000,747,29,S,X,ST26
2000-12-14T03:28:05.570000,748,1,S,X,ST1 
2000-12-14T03:28:08.810000,748,2,P,X,ST2 
2000-12-14T03:28:14.290000,748,3,S,X,ST2 
2000-12-14T03:28:04.520000,748,4,P,X,ST3 
2000-12-14T03:28:06.960000,748,5,S,X,ST3 
2000-12-14T03:28:08.390000,748,6,P,X,ST4 
2000-12-14T03:28:13.680000,748,7,S,X,ST4 
2000-12-14T03:28:06.540000,748,8,P,X,ST5 
2000-12-14T03:28:10.490000,748,9,S,X,ST5 
2000-12-14T03:28:12.400000,748,10,S,X,ST6 
2000-12-14T03:28:05.240000,748,11,P,X,ST7 
2000-12-14T03:28:08.170000,748,12,S,X,ST7 
2000-12-14T03:28:03.720000,748,13,P,X,ST8 
2000-12-14T03:28:07.110000,748,14,P,X,ST9 
2000-12-14T03:28:07.310000,748,15,S,X,ST10
2000-12-14T03:28:06.590000,748,16,P,X,ST11
2000-12-14T03:28:06.590000,748,17,P,X,ST14
2000-12-14T03:28:11.610000,748,18,S,X,ST14
2000-12-14T03:28:06.360000,748,19,P,X,ST15
2000-12-14T03:28:10.270000,748,20,S,X,ST15
2000-12-14T03:28:09.410000,748,21,P,X,ST17
2000-12-14T03:28:07.240000,748,22,P,X,ST18
2000-12-14T03:28:10.700000,748,23,S,X,ST19
2000-12-14T03:28:02.380000,748,24,P,X,ST20
2000-12-14T03:28:06.520000,748,25,S,X,ST21
2000-12-14T03:28:02.590000,748,26,P,X,ST22
2000-12-14T03:28:08.290000,748,27,P,X,ST24
2000-12-14T03:28:13.470000,748,28,S,X,ST24
2000-12-14T03:28:05.090000,748,29,P,X,ST25
2000-12-14T03:29:21.470000,749,1,S,X,ST0 
2000-12-14T03:29:07.210000,749,2,P,X,ST1 
2000-12-14T03:29:11.740000,749,3,S,X,ST1 
2000-12-14T03:29:07.680000,749,4,P,X,ST2 
2000-12-14T03:29:12.510000,749,5,S,X,ST2 
2000-12-14T03:29:02.950000,749,6,P,X,ST3 
2000-12-14T03:29:11.390000,749,7,P,X,ST4 
2000-12-14T03:29:12.460000,749,8,S,X,ST5 
2000-12-14T03:29:10.260000,749,9,P,X,ST6 
2000-12-14T03:29:08.150000,749,10,P,X,ST7 
2000-12-14T03:29:06.510000,749,11,P,X,ST8 
2000-12-14T03:29:09.360000,749,12,P,X,ST9 
2000-12-14T03:29:15.290000,749,13,S,X,ST9 
2000-12-14T03:29:03.220000,749,14,P,X,ST10
2000-12-14T03:29:03.310000,749,15,P,X,ST11
2000-12-14T03:29:05.230000,749,16,P,X,ST12
2000-12-14T03:29:08.170000,749,17,S,X,ST12
2000-12-14T03:29:10.500000,749,18,P,X,ST13
2000-12-14T03:29:15.430000,749,19,S,X,ST14
2000-12-14T03:29:09.730000,749,20,P,X,ST15
2000-12-14T03:29:19.840000,749,21,S,X,ST16
2000-12-14T03:29:12.870000,749,22,P,X,ST17
2000-12-14T03:29:21.270000,749,23,S,X,ST17
2000-12-14T03:29:10.590000,749,24,P,X,ST18
2000-12-14T03:29:10.150000,749,25,P,X,ST19
2000-12-14T03:29:05.430000,749,26,P,X,ST20
2000-12-14T03:29:08.530000,749,27,S,X,ST20
2000-12-14T03:29:08.120000,749,28,S,X,ST22
2000-12-14T03:29:08.470000,749,29,P,X,ST23
2000-12-14T03:29:11.780000,749,30,P,X,ST24
2000-12-14T03:29:19.310000,749,31,S,X,ST24
2000-12-14T03:29:14.030000,749,32,S,X,ST25
2000-12-14T03:30:09.490000,750,1,P,X,ST0 
2000-12-14T03:30:05.570000,750,2,S,X,ST1 
2000-12-14T03:30:08.380000,750,3,P,X,ST2 
2000-12-14T03:30:08.500000,750,4,P,X,ST4 
2000-12-14T03:30:13.880000,750,5,S,X,ST4 
2000-12-14T03:30:06.140000,750,6,P,X,ST5 
2000-12-14T03:30:07.300000,750,7,P,X,ST6 
2000-12-14T03:30:08.550000,750,8,S,X,ST7 
2000-12-14T03:30:03.920000,750,9,P,X,ST8 
2000-12-14T03:30:11.740000,750,10,S,X,ST9 
2000-12-14T03:30:03.190000,750,11,P,X,ST12
2000-12-14T03:30:04.660000,750,12,S,X,ST12
2000-12-14T03:30:06.860000,750,13,P,X,ST13
2000-12-14T03:30:11.000000,750,14,S,X,ST13
2000-12-14T03:30:09.980000,750,15,S,X,ST14
2000-12-14T03:30:06.410000,750,16,P,X,ST15
2000-12-14T03:30:08.860000,750,17,P,X,ST16
2000-12-14T03:30:14.430000,750,18,S,X,ST16
2000-12-14T03:30:09.320000,750,19,P,X,ST17
2000-12-14T03:30:11.660000,750,20,S,X,ST18
2000-12-14T03:30:04.250000,750,21,P,X,ST21
2000-12-14T03:30:06.420000,750,22,S,X,ST21
2000-12-14T03:30:02.740000,750,23,P,X,ST22
2000-12-14T03:30:04.980000,750,24,P,X,ST23
2000-12-14T03:30:08.000000,750,25,S,X,ST23
2000-12-14T03:30:08.240000,750,26,P,X,ST24
2000-12-14T03:30:13.280000,750,27,S,X,ST24
2000-12-14T03:30:08.160000,750,28,S,X,ST25
2000-12-14T03:30:08.300000,750,29,P,X,ST26
2000-12-14T03:30:13.330000,750,30,S,X,ST26
2000-12-14T03:31:04.180000,751,1,P,X,ST0 
2000-12-14T03:31:06.350000,751,2,S,X,ST0 
2000-12-14T03:31:12.900000,751,3,P,X,ST2 
2000-12-14T03:31:20.870000,751,4,S,X,ST2 
2000-12-14T03:31:09.930000,751,5,S,X,ST4 
2000-12-14T03:31:06.600000,751,6,P,X,ST6 
2000-12-14T03:31:06.750000,751,7,P,X,ST7 
2000-12-14T03:31:08.070000,751,8,P,X,ST8 
2000-12-14T03:31:13.400000,751,9,S,X,ST8 
2000-12-14T03:31:08.650000,751,10,P,X,ST9 
2000-12-14T03:31:10.010000,751,11,P,X,ST10
2000-12-14T03:31:13.030000,751,12,S,X,ST12
2000-12-14T03:31:02.320000,751,13,P,X,ST13
2000-12-14T03:31:08.190000,751,14,S,X,ST14
2000-12-14T03:31:05.160000,751,15,P,X,ST16
2000-12-14T03:31:08.040000,751,16,S,X,ST16
2000-12-14T03:31:04.250000,751,17,P,X,ST17
2000-12-14T03:31:06.590000,751,18,S,X,ST17
2000-12-14T03:31:02.420000,751,19,P,X,ST19
2000-12-14T03:31:03.460000,751,20,S,X,ST19
2000-12-14T03:31:12.850000,751,21,S,X,ST20
2000-12-14T03:31:05.380000,751,22,P,X,ST21
2000-12-14T03:31:08.410000,751,23,S,X,ST21
2000-12-14T03:31:08.080000,751,24,P,X,ST22
2000-12-14T03:31:06.800000,751,25,S,X,ST23
2000-12-14T03:31:04.850000,751,26,S,X,ST24
2000-12-14T03:31:04.570000,751,27,P,X,ST25
2000-12-14T03:31:07.090000,751,28,S,X,ST25
2000-12-14T03:32:04.220000,752,1,P,X,ST0 
2000-12-14T03:32:06.050000,752,2,P,X,ST1 
2000-12-14T03:32:09.630000,752,3,S,X,ST1 
2000-12-14T03:32:13.010000,752,4,P,X,ST2 
2000-12-14T03:32:10.090000,752,5,P,X,ST3 
2000-12-14T03:32:16.530000,752,6,S,X,ST3 
2000-12-14T03:32:06.340000,752,7,P,X,ST4 
2000-12-14T03:32:10.130000,752,8,S,X,ST4 
2000-12-14T03:32:09.540000,752,9,P,X,ST5 
2000-12-14T03:32:06.820000,752,10,P,X,ST6 
2000-12-14T03:32:11.790000,752,11,S,X,ST6 
2000-12-14T03:32:11.110000,752,12,S,X,ST7 
2000-12-14T03:32:13.440000,752,13,S,X,ST8 
2000-12-14T03:32:08.630000,752,14,P,X,ST9 
2000-12-14T03:32:14.060000,752,15,S,X,ST9 
2000-12-14T03:32:10.250000,752,16,P,X,ST10
2000-12-14T03:32:13.240000,752,17,S,X,ST12
2000-12-14T03:32:02.290000,752,18,P,X,ST13
2000-12-14T03:32:05.620000,752,19,S,X,ST15
2000-12-14T03:32:08.020000,752,20,S,X,ST16
2000-12-14T03:32:07.150000,752,21,S,X,ST17
2000-12-14T03:32:02.670000,752,22,P,X,ST18
2000-12-14T03:32:03.810000,752,23,S,X,ST18
2000-12-14T03:32:02.320000,752,24,P,X,ST19
2000-12-14T03:32:03.180000,752,25,S,X,ST19
2000-12-14T03:32:08.580000,752,26,S,X,ST21
2000-12-14T03:32:08.190000,752,27,P,X,ST22
2000-12-14T03:32:04.370000,752,28,P,X,ST23
2000-12-14T03:32:02.560000,752,29,P,X,ST24
2000-12-14T03:32:03.730000,752,30,S,X,ST24
2000-12-14T03:32:07.090000,752,31,S,X,ST25
2000-12-14T03:32:02.670000,752,32,P,X,ST26
2000-12-14T03:33:04.960000,753,1,P,X,ST0 
2000-12-14T03:33:07.830000,753,2,S,X,ST0 
2000-12-14T03:33:09.110000,753,3,P,X,ST5 
2000-12-14T03:33:06.740000,753,4,P,X,ST6 
